FCode,FName,F_category,servings,Kcal,Kcal_per_100
R002739,"간장, 재래",조미료류,100.0,83.0,83.0
R002740,겨자 페이스트,조미료류,100.0,315.0,315.0
R002741,"겨자 페이스트, 연겨자, 겨자 가루 21%",조미료류,100.0,296.0,296.0
R002742,"겨자, 가루",조미료류,100.0,413.0,413.0
R002743,"계피, 가루",조미료류,100.0,343.0,343.0
R002744,"고기 소스, 통조림",조미료류,100.0,101.0,101.0
R002745,"고기 소스, 소불고기양념",조미료류,100.0,181.0,181.0
R002746,"고추냉이, 가루",조미료류,100.0,299.0,299.0
R002747,"고추냉이, 페이스트",조미료류,100.0,148.0,148.0
R002748,"고추장, 개량",조미료류,100.0,205.0,205.0
R002749,"고추장, 재래",조미료류,100.0,178.0,178.0
R002750,"고춧가루, 가루",조미료류,100.0,319.0,319.0
R002751,"골든세이지, 말린것",조미료류,100.0,385.0,385.0
R002752,굴 소스,조미료류,100.0,219.0,219.0
R002753,"깨소금, 가루, 볶은것",조미료류,100.0,638.0,638.0
R002754,나토,조미료류,100.0,200.0,200.0
R002755,데리야끼 소스,조미료류,100.0,89.0,89.0
R002756,돈까스 소스,조미료류,100.0,133.0,133.0
R002757,"된장, 개량, 찌개용",조미료류,100.0,173.0,173.0
R002758,"된장, 보리",조미료류,100.0,164.0,164.0
R002759,"된장, 개량",조미료류,100.0,137.0,137.0
R002760,"된장, 일식(미소)",조미료류,100.0,187.0,187.0
R002761,"된장, 재래",조미료류,100.0,193.0,193.0
R002762,라면 스프,조미료류,100.0,246.0,246.0
R002763,"라벤다, 말린것",조미료류,100.0,330.0,330.0
R002764,"레몬그라스(시트로넬라), 생것",조미료류,100.0,99.0,99.0
R002765,"로즈마리, 말린것",조미료류,100.0,373.0,373.0
R002766,마늘 페이스트,조미료류,100.0,171.0,171.0
R002767,"마늘, 가루 ",조미료류,100.0,333.0,333.0
R002768,"마요네즈, 난황",조미료류,100.0,702.0,702.0
R002769,"마요네즈, 전란",조미료류,100.0,711.0,711.0
R002770,맛술,조미료류,100.0,146.0,146.0
R002771,"민트, 말린것",조미료류,100.0,294.0,294.0
R002772,바비큐 소스,조미료류,100.0,169.0,169.0
R002773,발사믹식초,조미료류,100.0,88.0,88.0
R002774,"뽕잎, 가루 ",조미료류,100.0,275.0,275.0
R002775,사프란,조미료류,100.0,310.0,310.0
R002776,"산초, 가루",조미료류,100.0,302.0,302.0
R002777,"샐러드 드레싱, 사우전드아일랜드",조미료류,100.0,484.0,484.0
R002778,"샐러드 드레싱, 이탈리안",조미료류,100.0,240.0,240.0
R002779,"샐러드 드레싱, 프렌치",조미료류,100.0,457.0,457.0
R002780,생강 페이스트,조미료류,100.0,43.0,43.0
R002781,"생강, 가루 ",조미료류,100.0,347.0,347.0
R002782,소금,조미료류,100.0,0.0,0.0
R002783,"소금, 가공염, 죽염",조미료류,100.0,0.0,0.0
R002784,"소금, 가공염, 퉁퉁마디(함초)",조미료류,100.0,21.0,21.0
R002785,"소금, 굵은소금",조미료류,100.0,0.0,0.0
R002786,"소금, 정제염",조미료류,100.0,2.0,2.0
R002787,"소금, 천일염",조미료류,100.0,20.0,20.0
R002788,"소금, 천일염, 가는소금",조미료류,100.0,24.0,24.0
R002789,"소금, 천일염, 굵은소금",조미료류,100.0,15.0,15.0
R002790,"소금, 천일염, 소금꽃",조미료류,100.0,21.0,21.0
R002791,"소금, 천일염, 토판염",조미료류,100.0,16.0,16.0
R002792,"소금, 프랑스, 소금꽃",조미료류,100.0,11.0,11.0
R002793,"소금, 프랑스, 토판염",조미료류,100.0,16.0,16.0
R002794,"스파게티 소스, 병조림",조미료류,100.0,81.0,81.0
R002795,"식초, 감식초",조미료류,100.0,14.0,14.0
R002796,"식초, 배식초",조미료류,100.0,43.0,43.0
R002797,"식초, 사과식초",조미료류,100.0,11.0,11.0
R002798,"식초, 쌀식초",조미료류,100.0,46.0,46.0
R002799,"식초, 알로에식초",조미료류,100.0,12.0,12.0
R002800,"식초, 양조",조미료류,100.0,1.0,1.0
R002801,"식초, 포도식초",조미료류,100.0,22.0,22.0
R002802,"식초, 포도주",조미료류,100.0,19.0,19.0
R002803,"식초, 현미식초",조미료류,100.0,19.0,19.0
R002804,쌈장,조미료류,100.0,240.0,240.0
R002805,"양파, 가루 ",조미료류,100.0,364.0,364.0
R002806,"오레가노, 말린것",조미료류,100.0,265.0,265.0
R002807,"올스파이스, 가루 ",조미료류,100.0,374.0,374.0
R002808,우스터 소스,조미료류,100.0,74.0,74.0
R002809,"월계수, 잎, 말린것",조미료류,100.0,313.0,313.0
R002810,육두구,조미료류,100.0,559.0,559.0
R002811,"정향, 가루 ",조미료류,100.0,417.0,417.0
R002812,조미료,조미료류,100.0,257.0,257.0
R002813,"조미료, 멸치맛, 가루 ",조미료류,100.0,234.0,234.0
R002814,"조미료, 쇠고기맛, 가루 ",조미료류,100.0,225.0,225.0
R002815,"조미료, 액상",조미료류,100.0,77.0,77.0
R002816,"조미소, 가루 ",조미료류,100.0,174.0,174.0
R002817,짜장 소스,조미료류,100.0,189.0,189.0
R002818,"짜장 소스, 가루",조미료류,100.0,351.0,351.0
R002819,"짜장 소스, 레토르트",조미료류,100.0,93.0,93.0
R002820,청국장,조미료류,100.0,108.0,108.0
R002821,"청국장, 가루 ",조미료류,100.0,411.0,411.0
R002822,"청국장, 찌개용",조미료류,100.0,136.0,136.0
R002823,초고추장,조미료류,100.0,211.0,211.0
R002824,춘장,조미료류,100.0,206.0,206.0
R002825,칠리 소스,조미료류,100.0,115.0,115.0
R002826,"칠리, 가루 ",조미료류,100.0,374.0,374.0
R002827,"카레, 가루 ",조미료류,100.0,356.0,356.0
R002828,"카레, 레토르트",조미료류,100.0,72.0,72.0
R002829,"코리아타임, 말린것",조미료류,100.0,378.0,378.0
R002830,"타라곤, 말린것",조미료류,100.0,295.0,295.0
R002831,"타임, 가루 ",조미료류,100.0,352.0,352.0
R002832,템페,조미료류,100.0,192.0,192.0
R002833,토마토 소스,조미료류,100.0,44.0,44.0
R002834,"토마토 소스, 케첩",조미료류,100.0,135.0,135.0
R002835,"파슬리, 말린것",조미료류,100.0,292.0,292.0
R002836,"파프리카, 가루 ",조미료류,100.0,389.0,389.0
R002837,"페퍼민트, 생것",조미료류,100.0,70.0,70.0
R002838,핫 소스,조미료류,100.0,55.0,55.0
R002839,"후추, 검은후추, 가루 ",조미료류,100.0,347.0,347.0
R002840,"후추, 흰색후추, 가루 ",조미료류,100.0,378.0,378.0
R002841,간짜장,조리가공품류,100.0,127.0,127.0
R002842,갈비탕,조리가공품류,100.0,40.0,40.0
R002843,"게살죽, 끓인것",조리가공품류,100.0,71.0,71.0
R002844,고추잡채,조리가공품류,100.0,128.0,128.0
R002845,곰탕,조리가공품류,100.0,83.0,83.0
R002846,김밥,조리가공품류,100.0,158.0,158.0
R002847,"김밥, 김치 김밥",조리가공품류,100.0,138.0,138.0
R002848,"김밥, 샐러드 김밥",조리가공품류,100.0,162.0,162.0
R002849,"김밥, 소고기 김밥",조리가공품류,100.0,161.0,161.0
R002850,"김밥, 참치 김밥",조리가공품류,100.0,167.0,167.0
R002851,김치찌개,조리가공품류,100.0,61.0,61.0
R002852,깐풍기,조리가공품류,100.0,295.0,295.0
R002853,"깨죽, 끓인것",조리가공품류,100.0,64.0,64.0
R002854,꼬리곰탕,조리가공품류,100.0,110.0,110.0
R002855,난자완스,조리가공품류,100.0,173.0,173.0
R002856,내장탕,조리가공품류,100.0,78.0,78.0
R002857,"냉면, 물냉면",조리가공품류,100.0,69.0,69.0
R002858,"냉면, 비빔냉면",조리가공품류,100.0,114.0,114.0
R002859,"냉면, 열무냉면",조리가공품류,100.0,66.0,66.0
R002860,"냉면, 회냉면",조리가공품류,100.0,114.0,114.0
R002861,"덮밥, 불고기 덮밥",조리가공품류,100.0,134.0,134.0
R002862,"덮밥, 오징어 덮밥",조리가공품류,100.0,136.0,136.0
R002863,"덮밥, 제육 덮밥",조리가공품류,100.0,156.0,156.0
R002864,"덮밥, 참치 덮밥",조리가공품류,100.0,135.0,135.0
R002865,"덮밥, 회 덮밥",조리가공품류,100.0,137.0,137.0
R002866,도가니탕,조리가공품류,100.0,72.0,72.0
R002867,"돈저냐(동그랑땡), 냉동",조리가공품류,100.0,225.0,225.0
R002868,동태찌개,조리가공품류,100.0,46.0,46.0
R002869,돼지고기 볶음,조리가공품류,100.0,175.0,175.0
R002870,된장찌개,조리가공품류,100.0,37.0,37.0
R002871,떡만둣국,조리가공품류,100.0,89.0,89.0
R002872,떡볶이,조리가공품류,100.0,151.0,151.0
R002873,"라면, 국물, 조리후",조리가공품류,100.0,19.0,19.0
R002875,"라면, 비빔라면, 끓인것",조리가공품류,100.0,189.0,189.0
R002876,"라면, 조리후",조리가공품류,100.0,101.0,101.0
R002877,"라면, 조리전",조리가공품류,100.0,369.0,369.0
R002878,"라면, 면, 조리후",조리가공품류,100.0,174.0,174.0
R002879,라조기,조리가공품류,100.0,199.0,199.0
R002880,마파두부,조리가공품류,100.0,114.0,114.0
R002881,막국수,조리가공품류,100.0,109.0,109.0
R002883,"만두, 고기 만두, 냉동",조리가공품류,100.0,208.0,208.0
R002884,"만두, 군만두, 튀긴것",조리가공품류,100.0,274.0,274.0
R002886,"만두, 김치 만두, 냉동",조리가공품류,100.0,187.0,187.0
R002887,"만두, 물만두",조리가공품류,100.0,131.0,131.0
R002888,만둣국,조리가공품류,100.0,62.0,62.0
R002889,"메밀 냉면 육수, 인스턴트",조리가공품류,100.0,174.0,174.0
R002890,"미역국, 인스턴트, 말린것",조리가공품류,100.0,323.0,323.0
R002891,"미트볼, 냉동",조리가공품류,100.0,244.0,244.0
R002892,"볶음밥, 김치 볶음밥",조리가공품류,100.0,151.0,151.0
R002893,"볶음밥, 새우 볶음밥",조리가공품류,100.0,175.0,175.0
R002894,"볶음밥, 오므라이스",조리가공품류,100.0,162.0,162.0
R002895,"북어국, 인스턴트, 말린것",조리가공품류,100.0,360.0,360.0
R002896,비빔 국수,조리가공품류,100.0,113.0,113.0
R002897,비빔밥,조리가공품류,100.0,141.0,141.0
R002898,"사골국, 인스턴트",조리가공품류,100.0,10.0,10.0
R002899,"삼각김밥, 고추장 불고기",조리가공품류,100.0,166.0,166.0
R002900,"삼각김밥, 숯불갈비",조리가공품류,100.0,161.0,161.0
R002901,"삼각김밥, 참치 마요네즈",조리가공품류,100.0,172.0,172.0
R002902,삼계탕,조리가공품류,100.0,92.0,92.0
R002903,"샌드위치, 닭고기 ",조리가공품류,100.0,250.0,250.0
R002904,"샌드위치, 생선 ",조리가공품류,100.0,257.0,257.0
R002905,"샌드위치, 소고기 ",조리가공품류,100.0,244.0,244.0
R002906,"샌드위치, 햄, 치즈 ",조리가공품류,100.0,218.0,218.0
R002907,선짓국,조리가공품류,100.0,42.0,42.0
R002908,"소고기버섯죽, 끓인것",조리가공품류,100.0,72.0,72.0
R002909,소고기육개장,조리가공품류,100.0,49.0,49.0
R002910,소머리국밥,조리가공품류,100.0,79.0,79.0
R002911,순대국,조리가공품류,100.0,67.0,67.0
R002912,순두부찌개,조리가공품류,100.0,50.0,50.0
R002913,"스튜, 레토르트",조리가공품류,100.0,118.0,118.0
R002914,"스튜, 크림 스튜, 레토르트",조리가공품류,100.0,119.0,119.0
R002915,"스파게티, 미트소스 스파게티, 냉동",조리가공품류,100.0,90.0,90.0
R002916,"스프, 소고기 스프, 가루 ",조리가공품류,100.0,406.0,406.0
R002917,"스프, 소고기 스프, 가루, 끓인것",조리가공품류,100.0,7.0,7.0
R002918,"스프, 소고기, 채소 스프, 가루, 끓인것",조리가공품류,100.0,48.0,48.0
R002919,"스프, 양송이 스프, 가루 ",조리가공품류,100.0,418.0,418.0
R002920,"스프, 양송이 스프, 가루, 끓인것",조리가공품류,100.0,39.0,39.0
R002921,"스프, 양파 스프, 가루 ",조리가공품류,100.0,293.0,293.0
R002922,"스프, 양파 스프, 가루, 끓인것",조리가공품류,100.0,12.0,12.0
R002923,"스프, 콘소메 스프, 가루, 끓인것",조리가공품류,100.0,11.0,11.0
R002924,"스프, 크림 스프, 가루 ",조리가공품류,100.0,443.0,443.0
R002925,"스프, 크림 스프, 가루, 끓인것",조리가공품류,100.0,30.0,30.0
R002926,알밥,조리가공품류,100.0,155.0,155.0
R002927,알탕,조리가공품류,100.0,61.0,61.0
R002928,"양장피, 생것",조리가공품류,100.0,92.0,92.0
R002929,연잎밥,조리가공품류,100.0,207.0,207.0
R002930,"옥수수죽, 레토르트",조리가공품류,100.0,86.0,86.0
R002931,"우동, 일식 우동, 끓인것",조리가공품류,100.0,60.0,60.0
R002932,"우동, 중식 우동, 끓인것",조리가공품류,100.0,65.0,65.0
R002933,육회,조리가공품류,100.0,153.0,153.0
R002934,잡채밥,조리가공품류,100.0,136.0,136.0
R002935,잡탕밥,조리가공품류,100.0,104.0,104.0
R002936,"전복죽, 끓인것",조리가공품류,100.0,74.0,74.0
R002937,짜장면,조리가공품류,100.0,122.0,122.0
R002938,"짜장면, 인스턴트, 끓인것",조리가공품류,100.0,177.0,177.0
R002939,짜장밥,조리가공품류,100.0,149.0,149.0
R002940,짬뽕,조리가공품류,100.0,69.0,69.0
R002941,쫄면,조리가공품류,100.0,133.0,133.0
R002942,청국장 찌개,조리가공품류,100.0,68.0,68.0
R002943,"초밥, 광어 초밥",조리가공품류,100.0,151.0,151.0
R002944,"초밥, 모듬 초밥",조리가공품류,100.0,154.0,154.0
R002945,"초밥, 유부초밥",조리가공품류,100.0,165.0,165.0
R002946,추어탕,조리가공품류,100.0,49.0,49.0
R002947,카레라이스,조리가공품류,100.0,134.0,134.0
R002948,"칼국수, 해물",조리가공품류,100.0,70.0,70.0
R002949,"컵라면, 국물, 조리후",조리가공품류,100.0,28.0,28.0
R002950,"컵라면, 볶음라면, 조리전",조리가공품류,100.0,392.0,392.0
R002951,"컵라면, 볶음라면, 조리후",조리가공품류,100.0,202.0,202.0
R002952,"컵라면, 면, 조리후",조리가공품류,100.0,192.0,192.0
R002953,콩국수,조리가공품류,100.0,83.0,83.0
R002954,콩나물해장국,조리가공품류,100.0,32.0,32.0
R002955,"크로켓, 감자 크로켓, 냉동",조리가공품류,100.0,164.0,164.0
R002956,"크로켓, 채소 크로켓, 냉동",조리가공품류,100.0,264.0,264.0
R002957,"크로켓, 크림 크로켓, 냉동",조리가공품류,100.0,159.0,159.0
R002958,탕수육,조리가공품류,100.0,228.0,228.0
R002959,"튀김, 김말이튀김",조리가공품류,100.0,251.0,251.0
R002960,"튀김, 채소튀김",조리가공품류,100.0,321.0,321.0
R002961,팔보채,조리가공품류,100.0,81.0,81.0
R002962,"팥죽, 끓인것",조리가공품류,100.0,83.0,83.0
R002963,"팥죽, 레토르트",조리가공품류,100.0,117.0,117.0
R002964,"피자, 슈퍼슈프림 피자, 냉동",조리가공품류,100.0,233.0,233.0
R002965,"피자, 치킨슈프림 피자, 냉동",조리가공품류,100.0,250.0,250.0
R002966,"핫도그, 냉동",조리가공품류,100.0,267.0,267.0
R002967,"햄버거, 소고기패티",조리가공품류,100.0,271.0,271.0
R002968,"햄버거 스테이크, 냉동",조리가공품류,100.0,223.0,223.0
R002969,"햄버거, 소고기패티, 토마토, 양상추, 양파",조리가공품류,100.0,229.0,229.0
R002970,"호박죽, 끓인것",조리가공품류,100.0,74.0,74.0
R002971,"갈색 거저리, 유충, 말린것",기타,100.0,537.0,537.0
R002972,"갈색 거저리, 유충, 생것",기타,100.0,195.0,195.0
R002973,"고로쇠나무, 수액",기타,100.0,5.0,5.0
R002974,"누에, 유충, 가루 ",기타,100.0,482.0,482.0
R002975,"단백질 보충제, 가루",기타,100.0,411.0,411.0
R002976,"단백질 보충제, 저지방, 가루",기타,100.0,396.0,396.0
R002977,"달팽이, 통조림",기타,100.0,82.0,82.0
R002978,"달팽이, 생것",기타,100.0,90.0,90.0
R002979,"대나무, 추출",기타,100.0,2.0,2.0
R002981,"누에, 번데기, 통조림",기타,100.0,99.0,99.0
R002982,"누에, 번데기, 말린것",기타,100.0,224.0,224.0
R002983,"삼백초, 말린것",기타,100.0,301.0,301.0
R002984,"삼백초, 잎, 말린것",기타,100.0,278.0,278.0
R002985,"삼백초, 줄기, 말린것",기타,100.0,278.0,278.0
R002986,"솔잎, 생것",기타,100.0,161.0,161.0
R002987,"솔잎, 추출",기타,100.0,8.0,8.0
R002988,"송화, 가루 ",기타,100.0,340.0,340.0
R002989,"수세미, 수액",기타,100.0,4.0,4.0
R002990,"인삼, 백삼, 말린것",기타,100.0,316.0,316.0
R002991,"인삼, 수삼, 생것",기타,100.0,98.0,98.0
R002992,"인삼, 홍삼, 말린것",기타,100.0,311.0,311.0
R002993,"인삼, 홍삼, 추출",기타,100.0,15.0,15.0
R002995,"치자꽃, 생것",기타,100.0,66.0,66.0
R002996,"팽창제, 베이킹파우더",기타,100.0,51.0,51.0
R002997,"팽창제, 효모, 말린것",기타,100.0,313.0,313.0
R002998,프로폴리스,기타,100.0,642.0,642.0
R002999,"흰점박이 꽃무지, 유충, 말린것",기타,100.0,463.0,463.0
R003000,"흰점박이 꽃무지, 유충, 생것",기타,100.0,122.0,122.0
R003001,"들깨, 볶은것",견과류 및 종실류,100.0,532.0,532.0
R003002,"배추, 우거지, 말린것",채소류,100.0,278.0,278.0
R003003,"배추, 우거지, 말린것, 삶은것",채소류,100.0,23.0,23.0
R003004,"산마늘(명이나물) 장아찌, 초절임",채소류,100.0,55.0,55.0
R003005,"표고버섯, 배지재배, 생것",버섯류,100.0,31.0,31.0
R003006,"표고버섯, 배지재배, 말린것",버섯류,100.0,178.0,178.0
R003007,"표고버섯, 배지재배, 말린것, 삶은것",버섯류,100.0,29.0,29.0
R003008,"표고버섯, 배지재배, 데친것",버섯류,100.0,25.0,25.0
R003009,"소고기, 한우(1+등급), 갈비(꽃갈비), 생것",육류,100.0,391.0,391.0
R003010,"소고기, 한우(1+등급), 갈비(본갈비), 생것",육류,100.0,375.0,375.0
R003011,"소고기, 한우(1+등급), 갈비(안창살), 생것",육류,100.0,310.0,310.0
R003012,"소고기, 한우(1+등급), 갈비(제비추리), 생것",육류,100.0,184.0,184.0
R003013,"소고기, 한우(1+등급), 갈비(참갈비), 생것",육류,100.0,361.0,361.0
R003014,"소고기, 한우(1+등급), 갈비(토시살), 생것",육류,100.0,261.0,261.0
R003015,"소고기, 한우(1+등급), 등심(꽃등심살), 생것",육류,100.0,332.0,332.0
R003016,"소고기, 한우(1+등급), 등심(살치살), 생것",육류,100.0,390.0,390.0
R003017,"소고기, 한우(1+등급), 등심(아래등심살), 생것",육류,100.0,288.0,288.0
R003018,"소고기, 한우(1+등급), 등심(윗등심살), 생것",육류,100.0,329.0,329.0
R003019,"소고기, 한우(1+등급), 목심(목심살), 생것",육류,100.0,222.0,222.0
R003020,"소고기, 한우(1+등급), 사태(뒷사태), 생것",육류,100.0,151.0,151.0
R003021,"소고기, 한우(1+등급), 사태(뭉치사태), 생것",육류,100.0,137.0,137.0
R003022,"소고기, 한우(1+등급), 사태(상박살), 생것",육류,100.0,207.0,207.0
R003023,"소고기, 한우(1+등급), 사태(아롱사태), 생것",육류,100.0,236.0,236.0
R003024,"소고기, 한우(1+등급), 사태(앞사태), 생것",육류,100.0,152.0,152.0
